公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
东华,java开发工程师,12k-20k,"企业服务,数据服务 上市公司 2000人以上",经验3-5年 本科,“上市公司、五险一金、年终奖”,后端 Java 系统架构 架构师 ,[海淀区]
嘉和美康,java开发工程师,12k-18k,"移动互联网,医疗丨健康 C轮 500-2000人",经验3-5年 本科,"“五险一金,带薪年假,定期体检,补充医疗”",医疗健康 大数据 后端 分布式 ,[安定门]
博信云创,java开发工程师,13k-18k,"数据服务,软件开发 未融资 2000人以上",经验3-5年 本科,“老板很随和”,Java ,[海淀区]
有咖互动,java开发工程师,20k-35k,移动互联网 B轮 150-500人,经验3-5年 本科,"“五险一金,爱心早餐,商业保险”",后端 分布式 ,[朝外]
乐约健康,java,15k-25k,"移动互联网,医疗丨健康 C轮 150-500人",经验3-5年 本科,“带薪假期”,客户端 平台 ,[东城区]
用友,java高级开发工程师,17k-30k·14薪,企业服务 上市公司 2000人以上,经验3-5年 本科,“五险一金、弹性工作、定期体检、交通补助”,企业服务 ,[西北旺]
用友,java高级开发工程师,17k-30k·14薪,企业服务 上市公司 2000人以上,经验3-5年 本科,“五险一金、弹性工作、餐补、交通补助、通讯补助”,企业服务 Java ,[西北旺]
琥珀创想,java开发工程师,13k-20k,移动互联网 A轮 50-150人,经验1-3年 本科,“六险一金；充分授权；扁平管理；数据决策；”,工具软件 Java 后端 广告算法 ,[立水桥]
琥珀创想,java开发工程师,8k-12k,移动互联网 A轮 50-150人,经验1年以下 本科,“午晚餐；六险一金；高效协作的团队；信息共享；”,工具软件 Java ,[立水桥]
金锐软件,java,10k-17k·13薪,金融 不需要融资 150-500人,经验不限 本科,“中央国债登记结算有限责任公司”,,[西城区]
阳光E购,高级java开发工程师,25k-35k,企业服务 上市公司 2000人以上,经验5-10年 本科,“五险一金，加班津贴，午餐补助，员工体检”,电商 大数据 Java MySQL ,[朝阳区]
易联汇华,高级java开发工程师,20k-30k,"移动互联网,金融 C轮 500-2000人",经验3-5年 本科,"“领导好,项目奖金,弹性工作时间”",支付 移动互联网 后端 C++ Java ,[大山子]
网新博创,java开发工程师,9k-14k,"企业服务,广告营销 不需要融资 500-2000人",经验3-5年 本科,“五险一金，餐补，通讯补贴，年终奖”,后端 Java MySQL ,[东单]
傲林科技,Java开发工程师,18k-35k·15薪,"人工智能,区块链 不需要融资 150-500人",经验3-5年 本科,“技术牛 团队氛围好”,Java ,[中关村]
布本智能,java开发工程师,15k-20k,数据服务 A轮 50-150人,经验3-5年 本科,"“创业公司,扁平化管理,五险一金,温馨团建”",大数据 云计算 后端 Java 信息检索 ,[建外大街]
敦煌网,JAVA工程师,15k-30k,电商 D轮及以上 500-2000人,经验5-10年 本科,“跨境电商平台”,电商 Java ,[海淀区]
傲林科技,java开发工程师,12k-20k·15薪,"人工智能,区块链 不需要融资 150-500人",经验3-5年 本科,“五险一金 年终奖 行业大牛”,大数据 云计算 Java ,[中关村]
福瑞鑫企,java高级开发工程师,13k-20k,"移动互联网,电商 未融资 50-150人",经验5-10年 大专,“五险一金 餐补 通讯补助 带薪年假 定期体检”,Java ,[海淀区]
东方口岸,java开发工程师,13k-19k·14薪,"电商,信息安全 不需要融资 500-2000人",经验3-5年 本科,“海关下属单位 国家重点项目”,Java ,[朝外]
探星,java开发工程师,20k-40k,广告营销 天使轮 15-50人,经验3-5年 本科,“大厂研发团队，成长空间大”,移动互联网 大数据 Java MySQL ,[望京]
探星,java开发工程师,13k-20k,广告营销 天使轮 15-50人,经验1-3年 本科,“大厂产研团队 成长空间大”,大数据 移动互联网 Java MySQL 广告算法 信息检索 ,[望京]
久谦咨询,Java高级开发工程师,15k-30k,"企业服务,数据服务 未融资 50-150人",经验不限 本科,“福利待遇优厚，发展空间大，团队氛围好”,大数据 Java Hadoop MySQL ,[建国门]
