公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
杉数科技,前端开发工程师,10k-20k,"数据服务,移动互联网 B轮 50-150人",经验3-5年 本科,"“精英团队,六险一金,风口行业,福利多多”",前端开发 ,[东城区]
里斯咨询,前端开发工程师,13k-26k,不限 不需要融资 150-500人,经验3-5年 本科,“大牛带队，项目前景nice”,前端开发 ,[望京]
豆果美食,前端开发工程师,6k-12k,"移动互联网,社交 C轮 50-150人",经验1-3年 本科,"“优秀团队,周末双休,良好氛围,薪资福利”",社交 移动互联网 HTML5 Javascript ,[东城区]
博信通,前端开发工程师,10k-18k,"企业服务,信息安全 未融资 2000人以上",经验3-5年 本科,“五险一金 周末双休 节日福利 国企环境”,前端开发 Web前端 Vue ,[德胜门]
帮你玩,前端开发工程师,10k-20k,移动互联网 天使轮 15-50人,经验3-5年 不限,"“五险一金,年底双薪,定期体检”",移动端 ,[朝阳区]
外研社,前端开发工程师,18k-35k,"教育,文娱丨内容 不需要融资 500-2000人",经验3-5年 本科,“全额五险一金，餐饮免费”,Vue React HTML CSS ,[万泉河]
美团点评,基础技术部-Web前端技术专家/架构师,35k-55k,消费生活 上市公司 2000人以上,经验5-10年 本科,“团对专业，挑战大”,架构师 ,[望京]
青岳科技,前端开发工程师,20k-35k,移动互联网 未融资 50-150人,经验3-5年 本科,“团队优秀，氛围良好，免费水果零食”,移动互联网 前端开发 Javascript ,[望京]
转转,前端开发工程师,22k-44k,"移动互联网,消费生活 B轮 500-2000人",经验3-5年 本科,“五险一金，绩效奖金，带薪年假，试用期全额”,电商 前端开发 Web前端 ,[海淀区]
北京孔网时代科技有限公司,前端工程师,12k-24k,电商 不需要融资 50-150人,经验1-3年 本科,“大项目起航、餐饮免费、人性化工作、水果”,电商 前端开发 Web前端 Vue Node.js ,[来广营]
罗辑思维,前端开发实习生,4k-5k,"移动互联网,文娱丨内容 D轮及以上 150-500人",经验应届毕业生 本科,"“大牛亲带,技术氛围好,迅速提高,知名公司”",移动端 HTML Web前端 ,[大望路]
字节跳动,前端开发工程师,25k-40k,文娱丨内容 C轮 2000人以上,经验1-3年 不限,"“六险一金,弹性工作,免费三餐,餐补”",web前端 ,[海淀区]
字节跳动,前端开发工程师,25k-40k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,“租房补贴、免费三餐、标配Macbook”,移动互联网 HTML Javascript CSS Web前端 ,[双榆树]
听听FM,前端开发工程师,12k-24k,"移动互联网,文娱丨内容 不需要融资 50-150人",经验3-5年 本科,“五险一金加班补助带薪年假弹性工作补充医疗”,直播 媒体 前端开发 HTML Javascript CSS ,[建国门]
海鳗数据,前端工程师,10k-15k·13薪,"旅游,移动互联网 天使轮 50-150人",经验1-3年 本科,“国内领先旅游大数据平台，发展迅速，共同进步”,旅游 大数据 Web前端 前端开发 Vue ,[朝阳区]
多拉智能,前端工程师,15k-30k·13薪,移动互联网 B轮 150-500人,经验3-5年 本科,“团队实力强大”,前端开发 ,[建国门]
